Posting Date,Container No,Glue,Merge No,Lusture,Pulp,Lot No,Grade,FSC,Supplier,Item,Cone (Batches),Batch ID (Batches),Warehouse (Batches),Supplier Batch No (Batches),Item (Batches),Batch Quantity (Batches),Batch Uom (Batches),Box NO
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100849,,,40 D TEX/24F,11.684,Nos,3500012849
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100862,,,40 D TEX/24F,11.263,Nos,3500012862
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100038,,,40 D TEX/24F,11.894,Nos,3400024038
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100881,,,40 D TEX/24F,11.282,Nos,3500012881
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100039,,,40 D TEX/24F,12.008,Nos,3400024039
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100897,,,40 D TEX/24F,11.367,Nos,3500012897
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100040,,,40 D TEX/24F,11.906,Nos,3400024040
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100900,,,40 D TEX/24F,11.732,Nos,3500012900
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100041,,,40 D TEX/24F,11.909,Nos,3400024041
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100903,,,40 D TEX/24F,11.639,Nos,3500012903
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100042,,,40 D TEX/24F,11.828,Nos,3400024042
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100043,,,40 D TEX/24F,11.53,Nos,3400024043
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100044,,,40 D TEX/24F,5.688,Nos,3400024044
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100045,,,40 D TEX/24F,5.212,Nos,3400024045
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,8,-047100046,,,40 D TEX/24F,7.84,Nos,3400024046
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,9,-047100047,,,40 D TEX/24F,8.926,Nos,3400024047
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100143,,,40 D TEX/24F,11.986,Nos,3500012143
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100153,,,40 D TEX/24F,12.188,Nos,3500012153
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100157,,,40 D TEX/24F,11.699,Nos,3500012157
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100161,,,40 D TEX/24F,12.122,Nos,3500012161
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100162,,,40 D TEX/24F,12.174,Nos,3500012162
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100164,,,40 D TEX/24F,12.024,Nos,3500012164
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100166,,,40 D TEX/24F,11.833,Nos,3500012166
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100168,,,40 D TEX/24F,11.526,Nos,3500012168
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100938,,,40 D TEX/24F,11.324,Nos,3500012938
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100949,,,40 D TEX/24F,11.778,Nos,3500012949
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100965,,,40 D TEX/24F,11.568,Nos,3500012965
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100969,,,40 D TEX/24F,11.245,Nos,3500012969
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100148,,,40 D TEX/24F,7.215,Nos,3500013148
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100169,,,40 D TEX/24F,11.057,Nos,3500013169
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100182,,,40 D TEX/24F,11.339,Nos,3500013182
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100189,,,40 D TEX/24F,11.614,Nos,3500013189
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100191,,,40 D TEX/24F,11.215,Nos,3500013191
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100194,,,40 D TEX/24F,10.776,Nos,3500013194
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100215,,,40 D TEX/24F,11.3,Nos,3500013215
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100187,,,40 D TEX/24F,11.552,Nos,3500012187
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100210,,,40 D TEX/24F,11.476,Nos,3500012210
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100231,,,40 D TEX/24F,10.827,Nos,3500012231
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100468,,,40 D TEX/24F,11.863,Nos,3500012468
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,7,-047100475,,,40 D TEX/24F,3.673,Nos,3500012475
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100477,,,40 D TEX/24F,8.281,Nos,3500012477
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100479,,,40 D TEX/24F,11.855,Nos,3500012479
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100485,,,40 D TEX/24F,11.19,Nos,3500012485
12/12/25,MILA-04,.,.,.,.,71006857,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100143,,,40 D TEX/24F,11.962,Nos,3500011143
12/12/25,MILA-04,.,.,.,.,71006857,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100399,,,40 D TEX/24F,11.954,Nos,3500011399
12/12/25,MILA-04,.,.,.,.,71006858,.,,PRAKASH TEXTILES,40 D TEX/24F,12,-047100614,,,40 D TEX/24F,11.775,Nos,3500012614
12/12/25,MILA-04,.,.,.,.,71006858,.,,TEJODAY DYEING & PRINTING WORKS,40 D TEX/24F,12,-047100988,,,40 D TEX/24F,11.802,Nos,3400023988
12/12/25,MILA-04,.,.,.,.,71006858,.,,TEJODAY DYEING & PRINTING WORKS,40 D TEX/24F,12,-047100037,,,40 D TEX/24F,10.724,Nos,3400024037
12/12/25,MILA-04,.,.,.,.,71006858,.,,TEJODAY DYEING & PRINTING WORKS,40 D TEX/24F,12,-047100128,,,40 D TEX/24F,11.466,Nos,3500012128
12/12/25,MILA-04,.,.,.,.,71006858,.,,TEJODAY DYEING & PRINTING WORKS,40 D TEX/24F,12,-047100148,,,40 D TEX/24F,12.092,Nos,3500012148
12/12/25,MILA-04,.,.,.,.,71006858,.,,TEJODAY DYEING & PRINTING WORKS,40 D TEX/24F,12,-047100163,,,40 D TEX/24F,12.198,Nos,3500012163
12/12/25,MILA-04,.,.,.,.,71006858,.,,TEJODAY DYEING & PRINTING WORKS,40 D TEX/24F,12,-047100165,,,40 D TEX/24F,11.952,Nos,3500012165
12/12/25,MILA-04,.,.,.,.,71006858,.,,TEJODAY DYEING & PRINTING WORKS,40 D TEX/24F,12,-047100176,,,40 D TEX/24F,11.885,Nos,3500012176
12/12/25,MILA-04,.,.,.,.,71006858,.,,TEJODAY DYEING & PRINTING WORKS,40 D TEX/24F,12,-047100177,,,40 D TEX/24F,11.988,Nos,3500012177
12/12/25,MILA-04,.,.,.,.,71006858,.,,TEJODAY DYEING & PRINTING WORKS,40 D TEX/24F,12,-047100190,,,40 D TEX/24F,11.583,Nos,3500012190
12/12/25,MILA-04,.,.,.,.,71006858,.,,TEJODAY DYEING & PRINTING WORKS,40 D TEX/24F,12,-047100191,,,40 D TEX/24F,11.782,Nos,3500012191
12/12/25,MILA-04,.,.,.,.,71006858,.,,TEJODAY DYEING & PRINTING WORKS,40 D TEX/24F,12,-047100204,,,40 D TEX/24F,11.244,Nos,3500012204
12/12/25,MILA-04,.,.,.,.,71006858,.,,TEJODAY DYEING & PRINTING WORKS,40 D TEX/24F,12,-047100463,,,40 D TEX/24F,10.114,Nos,3500012463
12/12/25,MILA-04,.,.,.,.,71006858,.,,TEJODAY DYEING & PRINTING WORKS,40 D TEX/24F,12,-047100167,,,40 D TEX/24F,10.686,Nos,3500013167
12/12/25,MILA-04,.,.,.,.,71006858,.,,TEJODAY DYEING & PRINTING WORKS,40 D TEX/24F,12,-047100178,,,40 D TEX/24F,11.293,Nos,3500013178
12/12/25,MILA-04,.,.,.,.,71006858,.,,TEJODAY DYEING & PRINTING WORKS,40 D TEX/24F,12,-047100150,,,40 D TEX/24F,6.26,Nos,3500013150
12/12/25,MILA-04,.,.,.,.,71006858,.,,GLOBAL FABRICS,40 D TEX/24F,12,-047100008,,,40 D TEX/24F,11.64,Nos,3400024008
12/12/25,MILA-04,.,.,.,.,71006858,.,,SHREE SAINATH FAB CREATION,40 D TEX/24F,17,-047100978,,,40 D TEX/24F,15.75,Nos,3400023978
12/12/25,MILA-05,.,.,.,.,71007164,AA,,UMA TEXTILE,160 DTEX/89F SIZED YARN,15,-057100318,,,160 DTEX/89F SIZED YARN,22.889,Nos,4318
12/12/25,MILA-05,.,.,.,.,71007164,AA,,UMA TEXTILE,160 DTEX/89F SIZED YARN,4,-057100312,,,160 DTEX/89F SIZED YARN,-12.14,Nos,4312
12/12/25,MILA-05,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,9,-057100026,,,80 D TEX/48F,18.407,Nos,3500002026
12/12/25,MILA-05,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,9,-057100037,,,80 D TEX/48F,1.46,Nos,3500002037
12/12/25,MILA-06,.,.,.,.,71006868,.,,UMA TEXTILE,120 D TEX/72 SIZED,2,-067100026,,,120 D TEX/72 SIZED,1.555,Nos,3026
12/12/25,MILA-06,.,.,.,.,71006868,.,,UMA TEXTILE,120 D TEX/72 SIZED,15,-067100017,,,120 D TEX/72 SIZED,6.612,Nos,3017
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,ARYA ENTERPRISE,80 D TEX/48F,9,-06710031,,,80 D TEX/48F,15.63,Nos,31
12/12/25,MILA-06,.,.,.,.,71006865,.,,G J CORPORATION,80DTEX / 48F BRT RW 300 TPM - Z,14,-067100040,,,80DTEX / 48F BRT RW 300 TPM - Z,5.94,Nos,2040
12/12/25,MILA-06,.,.,.,.,71006865,.,,UMA TEXTILE,80 D TEX/48F ATY,14,-067100115,,,80 D TEX/48F ATY,5.26,Nos,4115
12/12/25,MILA-06,.,.,.,.,71006865,.,,G J CORPORATION,80 D TEX/48F 450 TPM,85,-0671001,,,80 D TEX/48F 450 TPM,15.27,Nos,1
12/12/25,MILA-06,.,.,.,.,71006865,.,,UMA TEXTILE,80 D TEX/48F,9,-0671001,,,80 D TEX/48F,17.878,Nos,1
12/12/25,MILA-06,.,.,.,.,71006865,.,,UMA TEXTILE,80 D TEX/48F,20,-0671005,,,80 D TEX/48F,11.43,Nos,5
12/12/25,MILA-06,.,.,.,.,71006865,.,,UMA TEXTILE,80 D TEX/48F,9,-0671002,,,80 D TEX/48F,17.87,Nos,2
12/12/25,MILA-06,.,.,.,.,71006865,.,,UMA TEXTILE,80 D TEX/48F,10,-0671004,,,80 D TEX/48F,16.71,Nos,4
12/12/25,MILA-06,.,.,.,.,71006865,.,,UMA TEXTILE,80 D TEX/48F,9,-0671003,,,80 D TEX/48F,17.74,Nos,3
12/12/25,MILA-06,.,.,.,.,71006868,.,,UMA TEXTILE,120 DTEX/72 ATY,20,-067100348,,,120 DTEX/72 ATY,11.38,Nos,348
12/12/25,MILA-06,.,.,.,.,71006865,.,,AARSH SYNTHETICS,80 D TEX/48F 450 TPM,21,-0671001,,,80 D TEX/48F 450 TPM,9.04,Nos,1
12/12/25,MILA-06,.,.,.,.,71006868,.,,UMA TEXTILE,120 DTEX/72 ATY,13,-0671001,,,120 DTEX/72 ATY,20.52,Nos,1
12/12/25,MILA-06,.,.,.,.,71006868,.,,UMA TEXTILE,120 DTEX/72 ATY,12,-0671005,,,120 DTEX/72 ATY,20.93,Nos,5
12/12/25,MILA-06,.,.,.,.,71006868,.,,UMA TEXTILE,120 DTEX/72 ATY,13,-0671003,,,120 DTEX/72 ATY,20.73,Nos,3
12/12/25,MILA-06,.,.,.,.,71006868,.,,UMA TEXTILE,120 DTEX/72 ATY,14,-0671002,,,120 DTEX/72 ATY,20.39,Nos,2
12/12/25,MILA-06,.,.,.,.,71006868,.,,UMA TEXTILE,120 DTEX/72 ATY,28,-0671007,,,120 DTEX/72 ATY,15.45,Nos,7
12/12/25,MILA-06,.,.,.,.,71006868,.,,UMA TEXTILE,120 DTEX/72 ATY,15,-0671006,,,120 DTEX/72 ATY,21.09,Nos,6
12/12/25,MILA-06,.,.,.,.,71006868,.,,UMA TEXTILE,120 DTEX/72 ATY,13,-0671004,,,120 DTEX/72 ATY,18.88,Nos,4
12/12/25,MILA-06,.,.,.,.,71006865,.,,UMA TEXTILE,80 DTEX INTERMINGLING SLUB,2,-0671001,,,80 DTEX INTERMINGLING SLUB,2.5,Nos,1
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,7,-067100103,,,80 D TEX/48F,11.096,Nos,3500002103
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,9,-067100070,,,80 D TEX/48F,17.97,Nos,3500002070
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,3,-067100102,,,80 D TEX/48F,4.792,Nos,3500002102
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,9,-067100068,,,80 D TEX/48F,14.708,Nos,3500002068
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,9,-067100058,,,80 D TEX/48F,18.381,Nos,3500002058
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,9,-067100067,,,80 D TEX/48F,17.762,Nos,3500002067
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,9,-067100064,,,80 D TEX/48F,17.888,Nos,3500002064
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,9,-067100071,,,80 D TEX/48F,17.194,Nos,3500002071
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,9,-067100065,,,80 D TEX/48F,17.415,Nos,3500002065
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,9,-067100061,,,80 D TEX/48F,18.171,Nos,3500002061
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,6,-067100003,,,80 D TEX/48F,6.257,Nos,3400023003
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,9,-067100049,,,80 D TEX/48F,17.802,Nos,3500002049
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,9,-067100042,,,80 D TEX/48F,17.968,Nos,3500002042
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,9,-067100041,,,80 D TEX/48F,17.495,Nos,3500002041
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,9,-067100043,,,80 D TEX/48F,16.348,Nos,3500002043
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,9,-067100063,,,80 D TEX/48F,6.04,Nos,3500002063
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,9,-067100057,,,80 D TEX/48F,18.514,Nos,3500002057
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,9,-067100054,,,80 D TEX/48F,17.066,Nos,3500002054
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,9,-067100052,,,80 D TEX/48F,16.077,Nos,3500002052
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,9,-067100051,,,80 D TEX/48F,16.868,Nos,3500002051
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,9,-067100077,,,80 D TEX/48F,14.729,Nos,3500002077
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,9,-067100088,,,80 D TEX/48F,17.636,Nos,3500002088
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,9,-067100050,,,80 D TEX/48F,18.106,Nos,3500002050
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,9,-067100086,,,80 D TEX/48F,15.042,Nos,3500002086
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,7,-067100000,,,80 D TEX/48F,7.085,Nos,3400023000
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,9,-067100046,,,80 D TEX/48F,18.64,Nos,3500002046
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,9,-067100062,,,80 D TEX/48F,18.312,Nos,3500002062
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,9,-067100059,,,80 D TEX/48F,16.441,Nos,3500002059
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,LENZING,80 D TEX/48F,6,-067100246,,,80 D TEX/48F,2.015,Nos,3500002246
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,LENZING,80 D TEX/48F,9,-067100374,,,80 D TEX/48F,18.295,Nos,3500002374
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,LENZING,80 D TEX/48F,9,-067100324,,,80 D TEX/48F,18.263,Nos,3500002324
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,LENZING,80 D TEX/48F,9,-067100226,,,80 D TEX/48F,12.047,Nos,3500002226
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,7,-067100720,,,120 D TEX/72F,16.979,Nos,3500001720
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100736,,,120 D TEX/72F,12.223,Nos,3500001736
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100746,,,120 D TEX/72F,15.23,Nos,3500001746
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100743,,,120 D TEX/72F,15.346,Nos,3500001743
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100364,,,120 D TEX/72F,16.062,Nos,3500003364
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100748,,,120 D TEX/72F,18.499,Nos,3500001748
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100741,,,120 D TEX/72F,18.245,Nos,3500001741
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100756,,,120 D TEX/72F,17.769,Nos,3500001756
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100745,,,120 D TEX/72F,14.922,Nos,3500001745
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100742,,,120 D TEX/72F,15.346,Nos,3500001742
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100779,,,120 D TEX/72F,17.84,Nos,3500001779
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100806,,,120 D TEX/72F,17.594,Nos,3500001806
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100749,,,120 D TEX/72F,18.061,Nos,3500001749
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100761,,,120 D TEX/72F,12.184,Nos,3500001761
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100776,,,120 D TEX/72F,17.498,Nos,3500001776
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100734,,,120 D TEX/72F,18.349,Nos,3500001734
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100729,,,120 D TEX/72F,18.155,Nos,3500001729
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100751,,,120 D TEX/72F,17.769,Nos,3500001751
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100732,,,120 D TEX/72F,17.326,Nos,3500001732
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100750,,,120 D TEX/72F,18.152,Nos,3500001750
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100753,,,120 D TEX/72F,16.356,Nos,3500001753
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100731,,,120 D TEX/72F,14.574,Nos,3500001731
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100754,,,120 D TEX/72F,18.119,Nos,3500001754
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100727,,,120 D TEX/72F,18.36,Nos,3500001727
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100755,,,120 D TEX/72F,17.097,Nos,3500001755
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,1,-067100842,,,120 D TEX/72F,1.945,Nos,3500001842
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100725,,,120 D TEX/72F,17.665,Nos,3500001725
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100752,,,120 D TEX/72F,18.028,Nos,3500001752
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100728,,,120 D TEX/72F,18.389,Nos,3500001728
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100757,,,120 D TEX/72F,17.898,Nos,3500001757
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100726,,,120 D TEX/72F,17.935,Nos,3500001726
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100758,,,120 D TEX/72F,17.925,Nos,3500001758
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100740,,,120 D TEX/72F,8.878,Nos,3500001740
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100781,,,120 D TEX/72F,17.486,Nos,3500001781
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100747,,,120 D TEX/72F,17.941,Nos,3500001747
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100724,,,120 D TEX/72F,18.225,Nos,3500001724
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100730,,,120 D TEX/72F,18.113,Nos,3500001730
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100772,,,120 D TEX/72F,17.146,Nos,3500001772
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100662,,,120 D TEX/72F,18.319,Nos,3500001662
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100735,,,120 D TEX/72F,13.201,Nos,3500001735
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100763,,,120 D TEX/72F,13.338,Nos,3500001763
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100744,,,120 D TEX/72F,17.992,Nos,3500001744
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100767,,,120 D TEX/72F,15.587,Nos,3500001767
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100733,,,120 D TEX/72F,12.845,Nos,3500001733
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100739,,,120 D TEX/72F,14.413,Nos,3500001739
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100760,,,120 D TEX/72F,16.405,Nos,3500001760
12/12/25,MILA-06,.,.,.,.,71006868,.,,LENZING,120 D TEX/72F,9,-067100737,,,120 D TEX/72F,15.666,Nos,3500001737
12/12/25,MILA-06,.,.,.,.,71006868,.,,UMA TEXTILE,120 D TEX/72F,15,-0671003,,,120 D TEX/72F,15.99,Nos,3
12/12/25,MILA-06,.,.,.,.,71006868,.,,UMA TEXTILE,120 D TEX/72F,15,-0671002,,,120 D TEX/72F,22.12,Nos,2
12/12/25,MILA-06,.,.,.,.,71006868,.,,UMA TEXTILE,120 D TEX/72F,20,-0671001,,,120 D TEX/72F,4.02,Nos,1
12/12/25,MILA-06,.,.,.,.,71006868,.,,UMA TEXTILE,120 DTEX/72 ATY,8,-067100603,,,120 DTEX/72 ATY,6.6,Nos,603
12/12/25,MILA-06,.,.,.,.,71006868,.,,UMA TEXTILE,120 DTEX/72 ATY,12,-067100588,,,120 DTEX/72 ATY,17.3,Nos,588
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,12,-067100984,,,80 D TEX/48F,12.412,Nos,3400022984
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,12,-067100990,,,80 D TEX/48F,12.149,Nos,3400022990
